id,mutcd,name,class,speed,lat,lon,first_seen
1.13791E+15,R1-1,STOP,regulatory--stop--g1,,37.51198863,-77.60515077,9/12/2025
1.01928E+15,R1-1,STOP,regulatory--stop--g1,,37.57712457,-77.60853342,10/13/2023
1.05713E+15,R1-1,STOP,regulatory--stop--g1,,37.57833391,-77.60676296,10/13/2023
9.15088E+14,R1-2,YIELD,regulatory--yield--g1,,37.57660921,-77.60623627,10/13/2023
9.15088E+14,R1-1,STOP,regulatory--stop--g1,,37.57744891,-77.60726821,10/13/2023
7.38446E+14,R1-2,YIELD,regulatory--yield--g1,,37.57498258,-77.60403858,10/13/2023
7.38446E+14,R1-1,STOP,regulatory--stop--g1,,37.57366873,-77.6025423,10/13/2023
2.70299E+14,R1-1,STOP,regulatory--stop--g1,,37.5738866,-77.60242299,10/13/2023
9.12696E+14,R1-1,STOP,regulatory--stop--g1,,37.58621086,-77.60696904,10/13/2023
1.82824E+15,R1-1,STOP,regulatory--stop--g1,,37.58736843,-77.60112254,10/18/2023
1.1109E+15,R1-1,STOP,regulatory--stop--g1,,37.58101468,-77.60521076,10/13/2023
7.04963E+14,R1-1,STOP,regulatory--stop--g1,,37.58544475,-77.60769988,10/13/2023
7.04963E+14,R1-1,STOP,regulatory--stop--g1,,37.58601172,-77.60665972,10/13/2023
1.34468E+15,R1-1,STOP,regulatory--stop--g1,,37.5795265,-77.60603925,10/13/2023
4.11164E+14,R1-1,STOP,regulatory--stop--g1,,37.58740008,-77.60569134,10/13/2023
9.20952E+14,R1-2,YIELD,regulatory--yield--g1,,37.58383264,-77.60845903,10/13/2023
9.32926E+14,R1-1,STOP,regulatory--stop--g1,,37.58528033,-77.60734086,10/13/2023
8.98867E+14,R1-1,STOP,regulatory--stop--g1,,37.59560962,-77.60715472,10/13/2023
3.66737E+14,R1-1,STOP,regulatory--stop--g1,,37.59510178,-77.60355212,10/13/2023
3.66737E+14,R1-1,STOP,regulatory--stop--g1,,37.59653712,-77.60326337,10/13/2023
2.83471E+15,R1-1,STOP,regulatory--stop--g1,,37.59137314,-77.60317561,4/10/2020
2.20314E+14,R1-1,STOP,regulatory--stop--g1,,37.58930299,-77.60470153,10/13/2023
3.95968E+14,R1-1,STOP,regulatory--stop--g1,,37.59150739,-77.60557192,10/13/2023
3.53394E+14,R1-1,STOP,regulatory--stop--g1,,37.59156977,-77.60675993,10/13/2023
3.53394E+14,R1-1,STOP,regulatory--stop--g1,,37.59283644,-77.60793806,10/13/2023
2.79817E+14,R1-1,STOP,regulatory--stop--g1,,37.59139751,-77.60419306,10/13/2023
7.36677E+14,R1-1,STOP,regulatory--stop--g1,,37.59128517,-77.604475,10/13/2023
1.05168E+15,R1-1,STOP,regulatory--stop--g1,,37.59161741,-77.60797186,10/13/2023
9.12864E+14,R1-1,STOP,regulatory--stop--g1,,37.59261004,-77.60279741,10/13/2023
7.50195E+14,R1-1,STOP,regulatory--stop--g1,,37.59235198,-77.60177399,10/13/2023
7.50195E+14,R1-1,STOP,regulatory--stop--g1,,37.59260036,-77.60285403,10/13/2023
7.50195E+14,R1-1,STOP,regulatory--stop--g1,,37.59242726,-77.60164017,10/13/2023
1.52557E+14,R1-1,STOP,regulatory--stop--g1,,37.58936939,-77.60437901,10/13/2023
1.34043E+15,R1-1,STOP,regulatory--stop--g1,,37.59908853,-77.60266014,10/13/2023
1.08334E+15,R1-1,STOP,regulatory--stop--g1,,37.59815383,-77.60288644,10/13/2023
1.02153E+15,R1-1,STOP,regulatory--stop--g1,,37.60467944,-77.60866271,10/13/2023
8.38468E+14,R1-1,STOP,regulatory--stop--g1,,37.59708784,-77.60695248,7/14/2018
8.39883E+14,R1-1,STOP,regulatory--stop--g1,,37.59704675,-77.60661673,7/29/2018
8.39912E+14,R1-1,STOP,regulatory--stop--g1,,37.59717106,-77.60898029,7/29/2018
8.97279E+14,R1-1,STOP,regulatory--stop--g1,,37.60327685,-77.60681065,10/13/2023
7.59823E+14,R1-1,STOP,regulatory--stop--g1,,37.59836116,-77.60428093,10/13/2023
2.15837E+15,R1-1,STOP,regulatory--stop--g1,,37.60574683,-77.60680187,10/13/2023
2.15837E+15,R1-1,STOP,regulatory--stop--g1,,37.60466845,-77.60534026,10/13/2023
1.20152E+15,R1-1,STOP,regulatory--stop--g1,,37.60341183,-77.60666411,10/13/2023
2.33959E+14,R1-1,STOP,regulatory--stop--g1,,37.59746127,-77.60719606,10/12/2023
1.07467E+15,R1-1,STOP,regulatory--stop--g1,,37.60161374,-77.6058636,10/13/2023
2.04991E+15,R1-1,STOP,regulatory--stop--g1,,37.59853519,-77.60672161,10/13/2023
7.49489E+15,R1-1,STOP,regulatory--stop--g1,,37.6013856,-77.60423699,10/13/2023
1.11425E+15,R1-1,STOP,regulatory--stop--g1,,37.6019735,-77.60177935,10/13/2023
1.08842E+15,R1-1,STOP,regulatory--stop--g1,,37.60043308,-77.60401006,10/13/2023
6.97511E+14,R1-1,STOP,regulatory--stop--g1,,37.60027554,-77.60282841,10/13/2023
6.97511E+14,R1-1,STOP,regulatory--stop--g1,,37.59940482,-77.60415853,10/13/2023
2.98095E+14,R1-1,STOP,regulatory--stop--g1,,37.601822,-77.60309295,10/13/2023
2.98095E+14,R1-1,STOP,regulatory--stop--g1,,37.60167873,-77.60294507,10/13/2023
1.36487E+15,R1-2,YIELD,regulatory--yield--g1,,37.61271679,-77.60432989,10/13/2023
1.36487E+15,R1-2,YIELD,regulatory--yield--g1,,37.61288888,-77.6045867,10/13/2023
7.49129E+14,R1-1,STOP,regulatory--stop--g1,,37.60706536,-77.60258627,10/13/2023
1.02153E+15,R1-1,STOP,regulatory--stop--g1,,37.60660981,-77.6084213,10/13/2023
1.02153E+15,R1-1,STOP,regulatory--stop--g1,,37.60751353,-77.60795274,10/13/2023
3.09663E+14,R1-1,STOP,regulatory--stop--g1,,37.61281294,-77.60598085,10/13/2023
1.10593E+15,R1-1,STOP,regulatory--stop--g1,,37.61009378,-77.60546276,10/13/2023
1.10593E+15,R1-1,STOP,regulatory--stop--g1,,37.61012976,-77.60682111,10/13/2023
3.6003E+15,R1-1,STOP,regulatory--stop--g1,,37.61251328,-77.60742815,10/12/2023
1.08223E+15,R1-1,STOP,regulatory--stop--g1,,37.61259918,-77.60578919,10/13/2023
1.08223E+15,R1-1,STOP,regulatory--stop--g1,,37.6126729,-77.60708969,10/13/2023
1.5878E+15,R1-1,STOP,regulatory--stop--g1,,37.60988897,-77.60717782,10/12/2023
2.28562E+14,R1-2,YIELD,regulatory--yield--g1,,37.61444141,-77.60864331,10/13/2023
2.28562E+14,R1-1,STOP,regulatory--stop--g1,,37.61418887,-77.60744961,10/13/2023
9.2721E+14,R1-1,STOP,regulatory--stop--g1,,37.62253855,-77.60227072,10/13/2023
3.67476E+15,R1-1,STOP,regulatory--stop--g1,,37.62179073,-77.60371194,10/13/2023
1.08043E+15,R1-1,STOP,regulatory--stop--g1,,37.61913209,-77.6091494,10/12/2023
1.12078E+15,R1-2,YIELD,regulatory--yield--g1,,37.6201657,-77.60252544,10/13/2023
2.34074E+14,R1-2,YIELD,regulatory--yield--g1,,37.61925294,-77.60182781,10/13/2023
1.81209E+15,R1-1,STOP,regulatory--stop--g1,,37.62350513,-77.60415101,10/12/2023
3.7505E+14,R1-1,STOP,regulatory--stop--g1,,37.62390946,-77.60559627,10/12/2023
3.7505E+14,R1-1,STOP,regulatory--stop--g1,,37.62342205,-77.60693951,10/12/2023
1.42903E+15,R1-1,STOP,regulatory--stop--g1,,37.61957443,-77.60667046,10/12/2023
1.4042E+15,R1-1,STOP,regulatory--stop--g1,,37.62279106,-77.60683307,10/13/2023
1.5819E+15,R1-1,STOP,regulatory--stop--g1,,37.62326255,-77.60919013,10/12/2023
1.5819E+15,R1-1,STOP,regulatory--stop--g1,,37.62336531,-77.60916578,10/12/2023
1.05928E+15,R1-1,STOP,regulatory--stop--g1,,37.62908447,-77.60106076,10/12/2023
1.12064E+15,R1-1,STOP,regulatory--stop--g1,,37.62603226,-77.60930629,10/12/2023
3.43963E+14,R1-1,STOP,regulatory--stop--g1,,37.6294385,-77.60942134,10/12/2023
3.89605E+14,R1-1,STOP,regulatory--stop--g1,,37.62692812,-77.60820261,10/12/2023
3.32862E+14,R1-2,YIELD,regulatory--yield--g1,,37.62515229,-77.60368225,10/12/2023
8.95006E+14,R1-1,STOP,regulatory--stop--g1,,37.62797294,-77.60786438,10/12/2023
8.95006E+14,R1-1,STOP,regulatory--stop--g1,,37.62799011,-77.60926642,10/12/2023
9.24453E+14,R1-1,STOP,regulatory--stop--g1,,37.62476027,-77.60623795,10/12/2023
9.53967E+14,R1-1,STOP,regulatory--stop--g1,,37.62411078,-77.60746303,10/12/2023
1.59813E+15,R1-1,STOP,regulatory--stop--g1,,37.62551406,-77.6066023,10/12/2023
7.19198E+14,R1-1,STOP,regulatory--stop--g1,,37.62863969,-77.60519572,10/12/2023
2.03515E+14,R1-1,STOP,regulatory--stop--g1,,37.62889664,-77.60325299,10/12/2023
1.06889E+15,R1-1,STOP,regulatory--stop--g1,,37.62852618,-77.60739476,10/12/2023
1.44207E+15,R1-1,STOP,regulatory--stop--g1,,37.6256998,-77.60203455,10/12/2023
1.44207E+15,R1-2,YIELD,regulatory--yield--g1,,37.62539947,-77.60263394,10/12/2023
1.2106E+15,R1-2,YIELD,regulatory--yield--g1,,37.62698904,-77.60575619,10/12/2023
1.2106E+15,R1-2,YIELD,regulatory--yield--g1,,37.62591042,-77.60587587,10/12/2023
7.69838E+14,R1-1,STOP,regulatory--stop--g1,,37.62819679,-77.60645688,10/12/2023
1.64582E+15,R1-1,STOP,regulatory--stop--g1,,37.62838628,-77.60653768,10/12/2023
3.42373E+15,R1-2,YIELD,regulatory--yield--g1,,37.62704439,-77.60460475,10/12/2023
3.42373E+15,R1-1,STOP,regulatory--stop--g1,,37.62709867,-77.60298332,10/12/2023
8.59943E+14,R1-1,STOP,regulatory--stop--g1,,37.62725719,-77.60277946,10/12/2023
9.31745E+14,R1-2,YIELD,regulatory--yield--g1,,37.6322362,-77.6064062,10/12/2023
6.90464E+14,R1-1,STOP,regulatory--stop--g1,,37.63301814,-77.60198836,10/12/2023
3.368E+14,R1-1,STOP,regulatory--stop--g1,,37.64036659,-77.60119376,10/12/2023
7.68499E+14,R1-2,YIELD,regulatory--yield--g1,,37.63361921,-77.6075056,10/12/2023
1.38095E+15,R1-1,STOP,regulatory--stop--g1,,37.63727179,-77.60104475,12/24/2021
6.76053E+15,R1-1,STOP,regulatory--stop--g1,,37.63664489,-77.60775824,10/12/2023
7.54676E+14,R1-1,STOP,regulatory--stop--g1,,37.64121353,-77.60463075,10/12/2023
1.57605E+15,R1-2,YIELD,regulatory--yield--g1,,37.63319417,-77.60754229,10/12/2023
4.04634E+14,R1-1,STOP,regulatory--stop--g1,,37.64020037,-77.60714,10/12/2023
1.07915E+15,R1-1,STOP,regulatory--stop--g1,,37.63555106,-77.60929668,10/12/2023
9.17218E+14,R1-1,STOP,regulatory--stop--g1,,37.63559742,-77.60966006,10/12/2023
7.18935E+14,R1-1,STOP,regulatory--stop--g1,,37.63661715,-77.60864291,10/12/2023
9.52166E+14,R1-1,STOP,regulatory--stop--g1,,37.63668536,-77.60527057,10/12/2023
3.35821E+15,R1-1,STOP,regulatory--stop--g1,,37.6371755,-77.60447767,10/12/2023
1.54244E+15,R1-1,STOP,regulatory--stop--g1,,37.63627631,-77.60366979,10/12/2023
3.91062E+14,R1-1,STOP,regulatory--stop--g1,,37.6379014,-77.60468322,10/12/2023
3.59288E+15,R1-1,STOP,regulatory--stop--g1,,37.63639351,-77.60182371,10/12/2023
3.69397E+15,R1-1,STOP,regulatory--stop--g1,,37.63716983,-77.6011766,10/12/2023
6.87708E+15,R1-1,STOP,regulatory--stop--g1,,37.64332989,-77.60880624,10/12/2023
1.69653E+15,R1-1,STOP,regulatory--stop--g1,,37.6497937,-77.60262894,8/1/2018
1.13562E+15,R1-1,STOP,regulatory--stop--g1,,37.64375762,-77.60392274,10/12/2023
1.13562E+15,R1-1,STOP,regulatory--stop--g1,,37.64520476,-77.60284166,10/12/2023
1.13562E+15,R1-1,STOP,regulatory--stop--g1,,37.64453902,-77.60359633,10/12/2023
1.13562E+15,R1-1,STOP,regulatory--stop--g1,,37.64524905,-77.60293626,10/12/2023
1.56518E+15,R1-1,STOP,regulatory--stop--g1,,37.64812653,-77.60242675,12/24/2021
1.56518E+15,R1-1,STOP,regulatory--stop--g1,,37.64928414,-77.60184065,12/24/2021
5.0377E+14,R1-1,STOP,regulatory--stop--g1,,37.65046096,-77.60382644,8/21/2018
9.42279E+14,R1-1,STOP,regulatory--stop--g1,,37.6434971,-77.60721484,10/12/2023
1.1447E+15,R1-1,STOP,regulatory--stop--g1,,37.64352155,-77.60508472,10/12/2023
1.1447E+15,R1-1,STOP,regulatory--stop--g1,,37.64292902,-77.60567633,10/12/2023
4.25331E+14,R1-1,STOP,regulatory--stop--g1,,37.64333931,-77.60507562,10/12/2023
2.98075E+14,R1-2,YIELD,regulatory--yield--g1,,37.64243162,-77.60378387,10/12/2023
1.31518E+15,R1-1,STOP,regulatory--stop--g1,,37.64792292,-77.60213553,12/24/2021
4.47885E+14,R1-1,STOP,regulatory--stop--g1,,37.64858355,-77.60435106,12/24/2021
7.18201E+14,R1-1,STOP,regulatory--stop--g1,,37.64900278,-77.60799612,12/24/2021
7.18201E+14,R1-1,STOP,regulatory--stop--g1,,37.64877919,-77.60764622,12/24/2021
1.73544E+15,R1-1,STOP,regulatory--stop--g1,,37.6448678,-77.60136618,10/12/2023
6.62019E+14,R1-1,STOP,regulatory--stop--g1,,37.64679992,-77.60198764,12/24/2021
6.4919E+14,R1-1,STOP,regulatory--stop--g1,,37.64665086,-77.60247773,12/24/2021
3.59478E+14,R1-1,STOP,regulatory--stop--g1,,37.6473065,-77.60509244,10/11/2023
3.59478E+14,R1-1,STOP,regulatory--stop--g1,,37.64832784,-77.60466359,10/11/2023
5.35562E+14,R1-1,STOP,regulatory--stop--g1,,37.65069959,-77.60947841,12/8/2018
4.87228E+15,R1-1,STOP,regulatory--stop--g1,,37.64535528,-77.60273097,10/12/2023
5.19406E+14,R1-1,STOP,regulatory--stop--g1,,37.64857075,-77.60478639,1/17/2021
1.42791E+14,R1-1,STOP,regulatory--stop--g1,,37.64712242,-77.60512,12/24/2021
6.59182E+14,R1-1,STOP,regulatory--stop--g1,,37.64718778,-77.60486751,12/24/2021
6.59182E+14,R1-1,STOP,regulatory--stop--g1,,37.64700831,-77.60499556,12/24/2021
2.78188E+14,R1-1,STOP,regulatory--stop--g1,,37.64689001,-77.60363105,12/24/2021
3.17674E+15,R1-1,STOP,regulatory--stop--g1,,37.64700565,-77.60325272,12/24/2021
1.49577E+15,R1-1,STOP,regulatory--stop--g1,,37.65777624,-77.6011472,10/3/2023
2.29172E+15,R1-1,STOP,regulatory--stop--g1,,37.65926623,-77.60710768,10/9/2023
2.53094E+15,R1-1,STOP,regulatory--stop--g1,,37.65939988,-77.60687821,10/9/2023
3.44848E+14,R1-1,STOP,regulatory--stop--g1,,37.65208713,-77.60698027,10/9/2023
2.62185E+14,R1-1,STOP,regulatory--stop--g1,,37.65952139,-77.60497953,10/9/2023
2.62185E+14,R1-1,STOP,regulatory--stop--g1,,37.65980146,-77.60404521,10/9/2023
1.47021E+14,R1-1,STOP,regulatory--stop--g1,,37.65328716,-77.60617413,6/1/2018
2.61404E+15,R1-1,STOP,regulatory--stop--g1,,37.6542687,-77.60870536,6/1/2018
6.20096E+14,R1-1,STOP,regulatory--stop--g1,,37.66835039,-77.60100305,10/6/2023
6.20096E+14,R1-1,STOP,regulatory--stop--g1,,37.66817725,-77.60331105,10/6/2023
6.20096E+14,R1-1,STOP,regulatory--stop--g1,,37.66827959,-77.60223556,10/6/2023
1.40594E+15,R1-1,STOP,regulatory--stop--g1,,37.66281648,-77.60474192,10/9/2023
1.40594E+15,R1-1,STOP,regulatory--stop--g1,,37.6624571,-77.60448425,10/9/2023
1.36072E+15,R1-1,STOP,regulatory--stop--g1,,37.66005387,-77.60719295,10/9/2023
3.70506E+14,R1-1,STOP,regulatory--stop--g1,,37.66864002,-77.6068143,10/6/2023
8.94899E+14,R1-1,STOP,regulatory--stop--g1,,37.66845097,-77.60243132,10/6/2023
3.69201E+14,R1-1,STOP,regulatory--stop--g1,,37.66534287,-77.6069397,10/9/2023
3.69201E+14,R1-1,STOP,regulatory--stop--g1,,37.66511838,-77.60690302,10/9/2023
3.25331E+14,R1-1,STOP,regulatory--stop--g1,,37.66814001,-77.60611723,10/6/2023
3.0434E+15,R1-2,YIELD,regulatory--yield--g1,,37.66308372,-77.60802065,10/9/2023
3.0434E+15,R1-1,STOP,regulatory--stop--g1,,37.66225746,-77.60786694,10/9/2023
3.0434E+15,R1-1,STOP,regulatory--stop--g1,,37.66252446,-77.6080738,10/9/2023
1.45937E+15,R1-1,STOP,regulatory--stop--g1,,37.66452645,-77.60574994,10/9/2023
1.45937E+15,R1-1,STOP,regulatory--stop--g1,,37.66431348,-77.60586563,10/9/2023
3.66072E+15,R1-1,STOP,regulatory--stop--g1,,37.66071124,-77.60303471,10/9/2023
3.66072E+15,R1-1,STOP,regulatory--stop--g1,,37.66120673,-77.60223872,10/9/2023
1.31566E+15,R1-1,STOP,regulatory--stop--g1,,37.66346112,-77.60101741,10/9/2023
1.06386E+15,R1-1,STOP,regulatory--stop--g1,,37.66447807,-77.6022179,10/9/2023
2.22765E+15,R1-1,STOP,regulatory--stop--g1,,37.6614091,-77.60434683,10/9/2023
7.12368E+14,R1-1,STOP,regulatory--stop--g1,,37.66304964,-77.60491747,10/9/2023
3.26445E+14,R1-2,YIELD,regulatory--yield--g1,,37.66960595,-77.60374712,10/6/2023
3.26445E+14,R1-1,STOP,regulatory--stop--g1,,37.67040633,-77.60267328,10/6/2023
1.22413E+15,R1-1,STOP,regulatory--stop--g1,,37.67230035,-77.60958913,10/6/2023
2.73758E+14,R1-1,STOP,regulatory--stop--g1,,37.67756524,-77.60978146,10/6/2023
2.43476E+16,R1-1,STOP,regulatory--stop--g1,,37.67645949,-77.60924901,10/6/2023
6.41229E+14,R1-1,STOP,regulatory--stop--g1,,37.67659546,-77.60266222,10/6/2023
2.58865E+15,R1-1,STOP,regulatory--stop--g1,,37.671254,-77.60642247,10/6/2023
2.58865E+15,R1-1,STOP,regulatory--stop--g1,,37.67158467,-77.60415451,10/6/2023
2.58865E+15,R1-1,STOP,regulatory--stop--g1,,37.67172382,-77.60393029,10/6/2023
2.58543E+14,R1-1,STOP,regulatory--stop--g1,,37.6727048,-77.60385137,10/6/2023
2.58543E+14,R1-1,STOP,regulatory--stop--g1,,37.6725799,-77.60408651,10/6/2023
2.58543E+14,R1-1,STOP,regulatory--stop--g1,,37.67266817,-77.60366493,10/6/2023
1.17274E+15,R1-1,STOP,regulatory--stop--g1,,37.67324046,-77.60983538,10/6/2023
1.17274E+15,R1-1,STOP,regulatory--stop--g1,,37.67209913,-77.60976777,10/6/2023
2.94208E+14,R1-2,YIELD,regulatory--yield--g1,,37.67346451,-77.60430824,10/4/2023
1.33322E+15,R1-1,STOP,regulatory--stop--g1,,37.67359917,-77.60993281,10/6/2023
3.49625E+14,R1-1,STOP,regulatory--stop--g1,,37.6758267,-77.60866077,10/6/2023
3.49625E+14,R1-1,STOP,regulatory--stop--g1,,37.67670635,-77.60917501,10/6/2023
3.42243E+14,R1-1,STOP,regulatory--stop--g1,,37.67807356,-77.60134384,10/6/2023
2.58805E+14,R1-1,STOP,regulatory--stop--g1,,37.68631273,-77.60824687,10/6/2023
1.02307E+15,R1-1,STOP,regulatory--stop--g1,,37.68644046,-77.60870292,10/6/2023
1.35509E+14,R1-1,STOP,regulatory--stop--g1,,37.68596045,-77.60126216,10/6/2023
6.88456E+14,R1-1,STOP,regulatory--stop--g1,,37.68627936,-77.60279664,10/6/2023
7.09642E+14,R1-1,STOP,regulatory--stop--g1,,37.68115844,-77.60827872,10/6/2023
1.24452E+15,R1-1,STOP,regulatory--stop--g1,,37.68477509,-77.60898102,10/6/2023
1.24452E+15,R1-1,STOP,regulatory--stop--g1,,37.68385188,-77.60967919,10/6/2023
1.02731E+15,R1-1,STOP,regulatory--stop--g1,,37.68672155,-77.60389692,10/6/2023
1.33194E+15,R1-1,STOP,regulatory--stop--g1,,37.68574915,-77.60487006,10/6/2023
3.60963E+14,R1-2,YIELD,regulatory--yield--g1,,37.69391114,-77.60858498,10/4/2023
3.60963E+14,R1-2,YIELD,regulatory--yield--g1,,37.69389689,-77.60864965,10/4/2023
1.53744E+15,R1-1,STOP,regulatory--stop--g1,,37.69386511,-77.60904209,10/4/2023
5.63337E+14,R1-1,STOP,regulatory--stop--g1,,37.68793601,-77.60930333,10/6/2023
5.63337E+14,R1-1,STOP,regulatory--stop--g1,,37.68757338,-77.60786261,10/6/2023
6.9095E+15,R1-1,STOP,regulatory--stop--g1,,37.69530839,-77.60777558,10/4/2023
1.02267E+15,R1-2,YIELD,regulatory--yield--g1,,37.69195395,-77.60764717,10/4/2023
1.01492E+15,R1-1,STOP,regulatory--stop--g1,,37.69538861,-77.60739447,10/4/2023
6.3678E+14,R1-1,STOP,regulatory--stop--g1,,37.70479183,-77.60750542,10/4/2023
1.37232E+15,R1-1,STOP,regulatory--stop--g1,,37.69693532,-77.60752703,10/4/2023
6.81434E+14,R1-1,STOP,regulatory--stop--g1,,37.69881424,-77.60409877,10/4/2023
7.02269E+14,R1-1,STOP,regulatory--stop--g1,,37.69936096,-77.60231917,10/4/2023
2.30292E+14,R1-1,STOP,regulatory--stop--g1,,37.70264877,-77.60154678,10/4/2023
2.30292E+14,R1-1,STOP,regulatory--stop--g1,,37.70356603,-77.60295095,10/4/2023
3.3863E+15,R1-1,STOP,regulatory--stop--g1,,37.69704235,-77.60723825,10/4/2023
1.31759E+15,R1-1,STOP,regulatory--stop--g1,,37.7019401,-77.60114583,10/4/2023
1.43542E+15,R1-1,STOP,regulatory--stop--g1,,37.69646371,-77.60541738,10/4/2023
8.55362E+14,R1-1,STOP,regulatory--stop--g1,,37.70175431,-77.6012883,10/4/2023
8.49945E+14,R1-1,STOP,regulatory--stop--g1,,37.70410826,-77.60540962,10/4/2023
1.05644E+15,R1-1,STOP,regulatory--stop--g1,,37.69680903,-77.60659435,10/4/2023
6.9561E+14,R1-1,STOP,regulatory--stop--g1,,37.70617454,-77.60873789,10/4/2023
2.85866E+14,R1-2,YIELD,regulatory--yield--g1,,37.70585377,-77.6089269,10/4/2023
2.85866E+14,R1-2,YIELD,regulatory--yield--g1,,37.70625748,-77.6092996,10/4/2023
1.02881E+15,R1-1,STOP,regulatory--stop--g1,,37.70611151,-77.60900711,10/4/2023
3.06776E+14,R1-1,STOP,regulatory--stop--g1,,37.70553272,-77.60639567,10/4/2023
2.02058E+14,R1-2,YIELD,regulatory--yield--g1,,37.7080071,-77.60909226,10/4/2023
8.57492E+14,R1-2,YIELD,regulatory--yield--g1,,37.70785353,-77.60930635,10/4/2023
6.57748E+14,R1-1,STOP,regulatory--stop--g1,,37.5682232,-77.59291056,10/13/2023
1.05981E+15,R1-1,STOP,regulatory--stop--g1,,37.56884309,-77.59252904,10/13/2023
4.12381E+14,R1-1,STOP,regulatory--stop--g1,,37.56880167,-77.59279793,10/13/2023
2.07333E+15,R1-1,STOP,regulatory--stop--g1,,37.57806662,-77.59225409,10/18/2023
4.03173E+14,R1-1,STOP,regulatory--stop--g1,,37.57172535,-77.59980673,10/13/2023
3.61898E+14,R1-1,STOP,regulatory--stop--g1,,37.57058207,-77.59222894,10/13/2023
3.10731E+14,R1-1,STOP,regulatory--stop--g1,,37.57270541,-77.59405117,10/13/2023
1.07536E+15,R1-2,YIELD,regulatory--yield--g1,,37.57746226,-77.5949564,10/13/2023
1.07536E+15,R1-1,STOP,regulatory--stop--g1,,37.57824269,-77.59710819,10/13/2023
1.36687E+15,R1-1,STOP,regulatory--stop--g1,,37.57806299,-77.59295382,10/13/2023
9.40457E+14,R1-1,STOP,regulatory--stop--g1,,37.57143914,-77.5986014,10/13/2023
1.26372E+15,R1-1,STOP,regulatory--stop--g1,,37.57430615,-77.59897967,10/13/2023
1.02481E+15,R1-2,YIELD,regulatory--yield--g1,,37.57405184,-77.59248851,10/13/2023
6.72819E+14,R1-2,YIELD,regulatory--yield--g1,,37.57216237,-77.59531376,10/13/2023
1.70792E+15,R1-1,STOP,regulatory--stop--g1,,37.57435798,-77.59506525,10/13/2023
1.70792E+15,R1-2,YIELD,regulatory--yield--g1,,37.57497103,-77.5968045,10/13/2023
2.79956E+14,R1-1,STOP,regulatory--stop--g1,,37.57447421,-77.59488179,10/13/2023
2.79956E+14,R1-2,YIELD,regulatory--yield--g1,,37.57564285,-77.59253969,10/13/2023
7.53546E+14,R1-1,STOP,regulatory--stop--g1,,37.57203265,-77.59989398,10/13/2023
3.37858E+14,R1-2,YIELD,regulatory--yield--g1,,37.57660809,-77.59344805,10/13/2023
7.54768E+14,R1-2,YIELD,regulatory--yield--g1,,37.57674228,-77.5947529,10/13/2023
2.63259E+15,R1-2,YIELD,regulatory--yield--g1,,37.57582037,-77.59251311,10/13/2023
4.2513E+14,R1-2,YIELD,regulatory--yield--g1,,37.57490998,-77.60017455,10/13/2023
1.41207E+15,R1-1,STOP,regulatory--stop--g1,,37.5771064,-77.59754398,10/13/2023
3.01341E+14,R1-1,STOP,regulatory--stop--g1,,37.57706966,-77.59770711,10/13/2023
7.80222E+14,R1-1,STOP,regulatory--stop--g1,,37.57187676,-77.59676934,10/13/2023
3.97656E+14,R1-2,YIELD,regulatory--yield--g1,,37.57744889,-77.59867026,10/13/2023
9.46331E+14,R1-2,YIELD,regulatory--yield--g1,,37.58543532,-77.59247635,10/18/2023
9.46331E+14,R1-2,YIELD,regulatory--yield--g1,,37.58473979,-77.59330095,10/18/2023
1.07215E+15,R1-2,YIELD,regulatory--yield--g1,,37.58675398,-77.59965562,10/18/2023
1.07215E+15,R1-2,YIELD,regulatory--yield--g1,,37.5865659,-77.59970022,10/18/2023
9.2027E+14,R1-1,STOP,regulatory--stop--g1,,37.58601773,-77.59882598,10/18/2023
6.90105E+14,R1-1,STOP,regulatory--stop--g1,,37.58502668,-77.59982532,10/18/2023
7.54781E+14,R1-1,STOP,regulatory--stop--g1,,37.58376161,-77.59870528,10/18/2023
7.14701E+15,R1-2,YIELD,regulatory--yield--g1,,37.58138008,-77.5962513,10/18/2023
7.14701E+15,R1-1,STOP,regulatory--stop--g1,,37.58374823,-77.59614634,10/18/2023
7.11045E+14,R1-2,YIELD,regulatory--yield--g1,,37.58477533,-77.59354254,10/18/2023
3.24905E+14,R1-2,YIELD,regulatory--yield--g1,,37.58084644,-77.59597885,10/18/2023
1.07536E+15,R1-1,STOP,regulatory--stop--g1,,37.57935766,-77.59649868,10/13/2023
2.60704E+14,R1-1,STOP,regulatory--stop--g1,,37.57961384,-77.59651142,10/18/2023
1.74841E+15,R1-1,STOP,regulatory--stop--g1,,37.5912282,-77.59583075,10/18/2023
5.25664E+14,R1-1,STOP,regulatory--stop--g1,,37.59655993,-77.5925429,7/13/2024
1.32204E+15,R1-1,STOP,regulatory--stop--g1,,37.58952644,-77.59252267,10/18/2023
2.88188E+14,R1-1,STOP,regulatory--stop--g1,,37.58929141,-77.59249736,10/18/2023
4.29899E+14,R1-1,STOP,regulatory--stop--g1,,37.58982187,-77.59210638,10/18/2023
1.05911E+15,R1-1,STOP,regulatory--stop--g1,,37.58820077,-77.59319492,10/18/2023
1.3518E+15,R1-1,STOP,regulatory--stop--g1,,37.59118187,-77.59923066,10/13/2023
1.3518E+15,R1-1,STOP,regulatory--stop--g1,,37.59149904,-77.59964438,10/13/2023
